Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Sexo,Nacionalidad,Provincia,Canton,Distrito,
ASALTO,ARMA BLANCA,2025-03-17,18:00:00 - 20:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-18,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-20,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-17,18:00:00 - 20:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-29,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA BLANCA,2025-03-30,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-04-01,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ATENAS,
ASALTO,ARMA BLANCA,2025-04-02,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,MONTES DE OCA,
ASALTO,ARMA BLANCA,2025-04-01,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ASALTO,ARMA BLANCA,2025-04-03,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SARAPIQUI,
ASALTO,ARMA BLANCA,2025-01-05,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-07,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PURISCAL,
ASALTO,ARMA BLANCA,2025-01-09,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ASALTO,ARMA BLANCA,2025-01-12,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,GUANACASTE,SANTA CRUZ,
ASALTO,ARMA BLANCA,2025-01-14,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
ASALTO,ARMA BLANCA,2025-01-15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
ASALTO,ARMA BLANCA,2025-01-15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ASALTO,ARMA BLANCA,2025-01-14,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,SANTA CRUZ,
ASALTO,ARMA BLANCA,2025-01-16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-18,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ASALTO,ARMA BLANCA,2025-01-20,09:00:00 - 11:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,REPUBLICA CHECA,LIMON,TALAMANCA,
ASALTO,ARMA BLANCA,2025-01-22,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA BLANCA,2025-01-05,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,OREAMUNO,
ASALTO,ARMA BLANCA,2025-01-27,21:00:00 - 23:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-29,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA BLANCA,2025-01-29,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,NICARAGUA,GUANACASTE,LIBERIA,
ASALTO,ARMA BLANCA,2025-02-02,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-27,09:00:00 - 11:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-23,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-02,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA BLANCA,2025-01-27,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-05,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-05,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-06,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ASALTO,ARMA BLANCA,2025-02-08,03:00:00 - 05:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ASALTO,ARMA BLANCA,2025-01-03,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,ESPARZA,
ASALTO,ARMA BLANCA,2025-01-05,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-08,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ASALTO,ARMA BLANCA,2025-01-10,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,GRECIA,
ASALTO,ARMA BLANCA,2025-01-11,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
ASALTO,ARMA BLANCA,2025-01-11,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,ALAJUELA,ALAJUELA,
ASALTO,ARMA BLANCA,2025-01-14,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,CARTAGO,LA UNION,
ASALTO,ARMA BLANCA,2025-01-16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,HEREDIA,SARAPIQUI,
ASALTO,ARMA BLANCA,2025-01-19,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,GUANACASTE,CANAS,
ASALTO,ARMA BLANCA,2025-01-19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ASALTO,ARMA BLANCA,2025-01-19,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
ASALTO,ARMA BLANCA,2025-01-19,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,CARRILLO,
ASALTO,ARMA BLANCA,2025-01-17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,GUANACASTE,SANTA CRUZ,
ASALTO,ARMA BLANCA,2025-01-22,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,SAN CARLOS,
ASALTO,ARMA BLANCA,2025-01-18,21:00:00 - 23:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,HOMBRE,COSTA RICA,ALAJUELA,PALMARES,
ASALTO,ARMA BLANCA,2025-01-26,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-28,03:00:00 - 05:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA BLANCA,2025-01-30,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
ASALTO,ARMA BLANCA,2025-02-05,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-06,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-11,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
ASALTO,ARMA BLANCA,2025-02-13,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA BLANCA,2025-02-15,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,CARRILLO,
ASALTO,ARMA BLANCA,2025-02-17,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,COTO BRUS,
ASALTO,ARMA BLANCA,2025-02-23,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-21,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,BUENOS AIRES,
ASALTO,ARMA BLANCA,2025-02-24,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ASALTO,ARMA BLANCA,2025-02-23,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Desconocido,MUJER,CUBA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-25,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,NICARAGUA,SAN JOSE,CURRIDABAT,
ASALTO,ARMA BLANCA,2025-02-24,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,OSA,
ASALTO,ARMA BLANCA,2025-02-28,18:00:00 - 20:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA BLANCA,2025-02-21,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,ALAJUELA,
ASALTO,ARMA BLANCA,2025-03-02,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
ASALTO,ARMA BLANCA,2025-03-02,03:00:00 - 05:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ASALTO,ARMA BLANCA,2025-03-02,00:00:00 - 02:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
ASALTO,ARMA BLANCA,2025-03-06,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-01,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
ASALTO,ARMA BLANCA,2025-03-09,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
ASALTO,ARMA BLANCA,2025-03-12,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,MATINA,
ASALTO,ARMA BLANCA,2025-03-15,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ASALTO,ARMA BLANCA,2025-03-21,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ASALTO,ARMA BLANCA,2025-03-24,00:00:00 - 02:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ASALTO,ARMA BLANCA,2025-03-26,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
ASALTO,ARMA BLANCA,2025-03-28,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-30,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-04-01,03:00:00 - 05:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ASALTO,ARMA BLANCA,2025-04-01,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ASALTO,ARMA BLANCA,2025-04-06,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SANTA ANA,
ASALTO,ARMA BLANCA,2025-04-06,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ASALTO,ARMA BLANCA,2025-04-08,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-01,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Desconocido,HOMBRE,NICARAGUA,SAN JOSE,PEREZ ZELEDON,
ASALTO,ARMA BLANCA,2025-01-01,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ASALTO,ARMA BLANCA,2025-01-05,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ASALTO,ARMA BLANCA,2025-01-08,12:00:00 - 14:59:59,OTROS,BICICLETA [OTROS],Adulto Mayor,HOMBRE,NICARAGUA,LIMON,MATINA,
ASALTO,ARMA BLANCA,2025-01-03,18:00:00 - 20:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,MONTES DE OCA,
ASALTO,ARMA BLANCA,2025-01-09,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA BLANCA,2025-01-08,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SAN RAFAEL,
ASALTO,ARMA BLANCA,2025-01-14,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ASALTO,ARMA BLANCA,2025-01-15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,HEREDIA,HEREDIA,
ASALTO,ARMA BLANCA,2025-01-06,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA/REPARTIDOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-17,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ASALTO,ARMA BLANCA,2025-01-17,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
ASALTO,ARMA BLANCA,2025-01-26,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA BLANCA,2025-01-25,21:00:00 - 23:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,SUECIA,PUNTARENAS,PUNTARENAS,
ASALTO,ARMA BLANCA,2025-01-26,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-29,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
ASALTO,ARMA BLANCA,2025-02-02,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
ASALTO,ARMA BLANCA,2025-01-27,09:00:00 - 11:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-06,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-08,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,GOICOECHEA,
ASALTO,ARMA BLANCA,2025-02-09,06:00:00 - 08:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-12,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
ASALTO,ARMA BLANCA,2025-02-13,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-15,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-02-15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-13,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,TIBAS,
ASALTO,ARMA BLANCA,2025-03-14,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
ASALTO,ARMA BLANCA,2025-03-17,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA/REPARTIDOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,POAS,
ASALTO,ARMA BLANCA,2025-03-23,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-24,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,GUACIMO,
ASALTO,ARMA BLANCA,2025-03-19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-21,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,SANTA CRUZ,
ASALTO,ARMA BLANCA,2025-03-17,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
ASALTO,ARMA BLANCA,2025-03-24,18:00:00 - 20:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GOLFITO,
ASALTO,ARMA BLANCA,2025-03-26,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,GUATEMALA,ALAJUELA,ALAJUELA,
ASALTO,ARMA BLANCA,2025-03-25,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-03-29,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LA CRUZ,
ASALTO,ARMA BLANCA,2025-03-31,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
ASALTO,ARMA BLANCA,2025-04-01,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA BLANCA,2025-03-01,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ASALTO,ARMA BLANCA,2025-04-06,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-04-06,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ASALTO,ARMA BLANCA,2025-04-17,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ASERRI,
ASALTO,ARMA BLANCA,2025-04-18,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Menor de edad,MUJER,COSTA RICA,SAN JOSE,VASQUEZ DE CORONADO,
ASALTO,ARMA BLANCA,2025-04-18,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,LA UNION,
ASALTO,ARMA BLANCA,2025-04-19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ASALTO,ARMA BLANCA,2025-04-21,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,HEREDIA,SAN ISIDRO,
ASALTO,ARMA BLANCA,2025-04-15,06:00:00 - 08:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,MEXICO,SAN JOSE,MONTES DE OCA,
ASALTO,ARMA BLANCA,2025-05-02,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,SAN CARLOS,
ASALTO,ARMA BLANCA,2025-05-05,09:00:00 - 11:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Desconocido,HOMBRE,Desconocido,LIMON,TALAMANCA,
ASALTO,ARMA BLANCA,2025-01-01,03:00:00 - 05:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-09,18:00:00 - 20:59:59,EDIFICACION,HOTEL/MOTEL/PENSION [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-19,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-23,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
ASALTO,ARMA BLANCA,2025-01-24,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA BLANCA,2025-01-25,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
